,110,111,similarity
1226,hr7104.110,hr5143.111,0.7083065238428659
941,hr7203.110,hr5143.111,0.6473833217626422
3657,hr7206.110,hr5143.111,0.5791832294361922
5411,hr7258.110,hr5143.111,0.537094870850523
7314,hr7275.110,hr5143.111,0.7511063204649767
6199,hr882.110,hr5143.111,0.514306983418594
5548,hr905.110,hr5143.111,0.5166183334975106
8665,hr1145.110,hr5144.111,0.6800862935682781
11214,hr1270.110,hr5144.111,0.8146178464722169
8200,hr1297.110,hr5144.111,0.866650165566713
5905,hr1483.110,hr5144.111,0.8365056367217966
6817,hr1625.110,hr5144.111,0.7906474788658666
1177,hr1885.110,hr5144.111,0.8585933906034252
4305,hr2998.110,hr5144.111,0.6382701873465523
123,hr319.110,hr5144.111,0.8010198331191392
9847,hr3335.110,hr5144.111,0.8225996441156186
1528,hr407.110,hr5144.111,0.5764249185541237
12497,hr4457.110,hr5144.111,0.6578146313094022
9720,hr5279.110,hr5144.111,0.8086105099165586
9752,hr646.110,hr5144.111,0.5351963969335068
7992,hr6678.110,hr5144.111,0.8366426100618662
4649,hr713.110,hr5144.111,0.6385990765520093
10307,hr859.110,hr5144.111,0.7252977199618492
8760,hr3540.110,hr5147.111,0.6499910217460756
6372,hr5270.110,hr5147.111,0.7252264793502142
5400,hr6327.110,hr5147.111,0.6667389338910925
8959,hr6984.110,hr5147.111,0.6823199506939479
2093,hr1301.110,hr5149.111,0.5202657383203969
9424,hr1946.110,hr5149.111,0.9940331553777264
6108,hr2863.110,hr5149.111,0.5028910640167054
1683,hr2952.110,hr5149.111,0.5020743896315948
3429,hr3069.110,hr5149.111,0.6079619499842711
6349,hr2476.110,hr515.111,0.5370328738535917
355,hr5632.110,hr515.111,0.9281222146863584
8681,hr1141.110,hr5150.111,0.597843031252999
7394,hr1399.110,hr5150.111,0.8329354720228604
2436,hr2666.110,hr5150.111,0.6557475337110222
7758,hr2726.110,hr5150.111,0.5155794162594255
1283,hr4818.110,hr5150.111,0.5152657036617716
12231,hr6691.110,hr5150.111,0.8479088562166733
2194,hr6842.110,hr5150.111,0.8689908116324575
85,hr7160.110,hr5156.111,0.552573802033474
559,hr698.110,hr5159.111,0.6364259972307357
4701,hr1196.110,hr5161.111,0.9655685386123811
8486,hr2082.110,hr5161.111,0.8335966760089663
12630,hr334.110,hr5161.111,0.6613405593973297
11502,hr3773.110,hr5161.111,0.519786256789226
4047,hr5959.110,hr5161.111,0.8033482364862398
4465,hr5973.110,hr5161.111,0.5935680828241903
12769,hr7056.110,hr5161.111,0.5045847689325179
11452,hr978.110,hr5161.111,0.5774122045992703
8682,hr1141.110,hr5162.111,0.5950289490924136
7395,hr1399.110,hr5162.111,0.8293031167816018
2437,hr2666.110,hr5162.111,0.6525216934202881
7759,hr2726.110,hr5162.111,0.5131381631659628
1284,hr4818.110,hr5162.111,0.5127598082743774
12229,hr6691.110,hr5162.111,0.8534886706492855
2192,hr6842.110,hr5162.111,0.8647159567098963
1042,hr4335.110,hr5165.111,0.5899556825671053
1724,hr6928.110,hr5165.111,0.5183654651495511
7701,hr7135.110,hr5165.111,0.5707227326560225
9566,hr7289.110,hr5165.111,0.5882436905206305
5584,hr1015.110,hr5169.111,0.6871618193687967
6761,hr1911.110,hr517.111,0.6554316581986848
11701,hr7036.110,hr517.111,0.9157860425967213
1112,hr522.110,hr5171.111,0.5206151899984358
1663,hr6255.110,hr5171.111,0.5321952047971744
423,hr3441.110,hr5172.111,0.8193815935800214
6408,hr5124.110,hr5173.111,0.7249632716955436
4159,hr5568.110,hr5173.111,0.5180531931074919
1717,hr6923.110,hr5173.111,0.5899863212257095
11612,hr1215.110,hr5174.111,0.5117837702786237
198,hr2481.110,hr5174.111,0.5330708259904227
12062,hr2557.110,hr5174.111,0.5574530364474999
3544,hr670.110,hr5174.111,0.5892902772497518
3451,hr6876.110,hr5174.111,0.5664323013750857
2064,hr76.110,hr5174.111,0.5028034330996939
11989,hr765.110,hr5174.111,0.5627147640468613
9489,hr1108.110,hr5178.111,0.7685234292564491
9477,hr4081.110,hr5178.111,0.5581607489910232
8564,hr5689.110,hr5178.111,0.8654434928996882
7851,hr1407.110,hr518.111,0.5734607435776616
3903,hr193.110,hr518.111,0.65191169934053
4631,hr2411.110,hr518.111,0.677083719135388
5765,hr2458.110,hr518.111,0.8190981768836354
9711,hr2672.110,hr518.111,0.5761067881467481
9659,hr2902.110,hr518.111,0.860910550831402
629,hr3388.110,hr518.111,0.5198886586529241
10576,hr3483.110,hr518.111,0.7413073737076993
2931,hr7019.110,hr518.111,0.9883673458718224
2609,hr1580.110,hr5180.111,0.5610457689969378
8326,hr1682.110,hr5182.111,0.6799717453294662
4747,hr3121.110,hr5182.111,0.6906842177809737
5935,hr4050.110,hr5182.111,0.635794578757974
1305,hr6413.110,hr5182.111,0.5633900106935934
1652,hr7288.110,hr5182.111,0.559816468348009
6169,hr921.110,hr5182.111,0.6620212442107367
6183,hr922.110,hr5182.111,0.5125527960816578
7545,hr3132.110,hr5184.111,0.9568813459883148
6267,hr3438.110,hr5184.111,0.5804830633934008
11128,hr5577.110,hr5186.111,0.6445530878053691
2916,hr3519.110,hr5187.111,0.505757622981072
7815,hr5980.110,hr5187.111,0.5136332742425985
3994,hr5952.110,hr5189.111,0.5760329073787708
11418,hr7020.110,hr519.111,0.8297019811319726
2844,hr4898.110,hr5190.111,0.6646679707501798
4065,hr1072.110,hr5191.111,0.5485479765118287
8215,hr2965.110,hr5191.111,0.9912307904563702
3750,hr3728.110,hr5191.111,0.5810526741984803
10161,hr5927.110,hr5191.111,0.5154801633923817
62,hr6189.110,hr5192.111,0.5448327485691865
10083,hr270.110,hr5195.111,0.5337584188333419
6004,hr3887.110,hr5195.111,0.5704866111876894
6608,hr7311.110,hr5195.111,0.5550665968879303
7268,hr3990.110,hr5197.111,0.5742254356616054
11157,hr722.110,hr5198.111,0.5892045020971212
8116,hr6248.110,hr5199.111,0.5993837402352299
1504,hr6620.110,hr5199.111,0.635510360392233
11355,hr2185.110,hr52.111,0.9958951094877676
6690,hr6441.110,hr520.111,0.530826668880873
12378,hr6559.110,hr520.111,0.50035328712095
5593,hr1011.110,hr5205.111,0.576608971820086
3942,hr222.110,hr5205.111,0.7663000394216731
8646,hr2334.110,hr5205.111,0.6156487833100396
10498,hr2632.110,hr5205.111,0.5824172627171257
4405,hr3022.110,hr5205.111,0.5683661543511491
3376,hr3287.110,hr5205.111,0.594111657731515
2850,hr3513.110,hr5205.111,0.5203810246214343
8514,hr3682.110,hr5205.111,0.5947078221850478
11118,hr3756.110,hr5205.111,0.6004781347799789
514,hr5151.110,hr5205.111,0.5701003716608187
12853,hr5610.110,hr5205.111,0.6777945343063112
1912,hr6156.110,hr5205.111,0.6255781576896423
6501,hr6162.110,hr5205.111,0.5574623305246245
8893,hr6917.110,hr5205.111,0.5259399631571717
7694,hr7132.110,hr5205.111,0.5533367892049975
7950,hr860.110,hr5205.111,0.6187710287433282
6236,hr886.110,hr5205.111,0.5281357625834259
10030,hr4577.110,hr5208.111,0.965639053698186
9368,hr2045.110,hr5209.111,0.6666233536504041
10487,hr2633.110,hr5209.111,0.560158291683625
9704,hr2677.110,hr5209.111,0.5041856816289039
10810,hr3257.110,hr5209.111,0.6191541571356552
4460,hr5979.110,hr521.111,0.9669977696859794
2171,hr1957.110,hr5213.111,0.6086676662915608
1359,hr2758.110,hr5213.111,0.5544881712659756
2409,hr2918.110,hr5213.111,0.7736668281988357
175,hr5861.110,hr5213.111,0.5841022963607193
2397,hr6302.110,hr5213.111,0.6143653914414295
1297,hr6418.110,hr5213.111,0.501475765428362
10209,hr6529.110,hr5213.111,0.5195190294280866
5719,hr6593.110,hr5213.111,0.5994255513593305
7980,hr6670.110,hr5213.111,0.60168378876537
3864,hr6724.110,hr5213.111,0.5633208370410104
10359,hr6735.110,hr5213.111,0.6943009762073312
3424,hr7030.110,hr5213.111,0.5041726380230951
7285,hr777.110,hr5213.111,0.7452826900671358
4515,hr944.110,hr5213.111,0.5131437939155846
9092,hr2204.110,hr5218.111,0.5786145264964113
11983,hr2449.110,hr5218.111,0.5677486288211
9222,hr2928.110,hr5218.111,0.5372439442903792
9180,hr3523.110,hr5218.111,0.503671087171062
616,hr1652.110,hr522.111,0.940424351033673
7038,hr479.110,hr522.111,0.5222306257937341
2842,hr4898.110,hr5220.111,0.6616588200768265
2100,hr1303.110,hr5221.111,0.5715169805005549
10813,hr2561.110,hr5221.111,0.5415668542665618
10361,hr6735.110,hr5222.111,0.5205129078151961
9534,hr7246.110,hr5228.111,0.9960777640486124
9528,hr7247.110,hr5228.111,0.7903037598893519
7078,hr5628.110,hr5229.111,0.5218250762609684
11086,hr6077.110,hr5229.111,0.519693817415426
9535,hr7246.110,hr5229.111,0.7862128233168997
9529,hr7247.110,hr5229.111,0.9983653753305457
1503,hr811.110,hr5229.111,0.5465291624799642
4297,hr4031.110,hr523.111,0.9995010049924191
95,hr6181.110,hr5239.111,0.5024394559268014
3774,hr1827.110,hr524.111,0.6627025763877908
10637,hr2020.110,hr524.111,0.7450416237445517
8931,hr606.110,hr524.111,0.6270911398246622
7181,hr6283.110,hr524.111,0.5741752303839676
11292,hr6368.110,hr524.111,0.6663745581986478
6604,hr6835.110,hr524.111,0.8419568113267679
3796,hr6854.110,hr524.111,0.9687614180729269
10378,hr6733.110,hr5240.111,0.6325471120361519
1961,hr1150.110,hr5241.111,0.5533498372680382
10615,hr2024.110,hr5241.111,0.5392477568427517
2998,hr265.110,hr5241.111,0.6652456599563911
4359,hr3244.110,hr5241.111,0.5739264361215506
5667,hr3417.110,hr5241.111,0.535332138831288
3623,hr3495.110,hr5241.111,0.5162740255627074
2903,hr3519.110,hr5241.111,0.5517552063535718
7569,hr533.110,hr5241.111,0.5106325093736948
12345,hr5672.110,hr5241.111,0.5090352663624822
8464,hr572.110,hr5241.111,0.5437913001967037
7801,hr5980.110,hr5241.111,0.5634869930286883
11805,hr6396.110,hr5241.111,0.519177828163836
10013,hr6714.110,hr5241.111,0.5038111314649751
5350,hr7007.110,hr5241.111,0.5493758645410599
10833,hr7049.110,hr5241.111,0.5230063774380633
1241,hr7104.110,hr5241.111,0.6088208627371685
7329,hr7275.110,hr5241.111,0.6371559830927028
2536,hr1361.110,hr5242.111,0.5400363274213086
5057,hr3969.110,hr5242.111,0.5070331734637413
3793,hr6852.110,hr5242.111,0.5888971311900298
8981,hr7329.110,hr5242.111,0.524025451172614
6541,hr5461.110,hr5246.111,0.5292038232466056
3390,hr6459.110,hr5246.111,0.5108336959631937
2163,hr1957.110,hr5248.111,0.6267327606580795
5124,hr2784.110,hr5248.111,0.577190765868131
2402,hr2918.110,hr5248.111,0.6146956949066662
167,hr5861.110,hr5248.111,0.5909514529594959
6047,hr6108.110,hr5248.111,0.569530621899965
5738,hr6301.110,hr5248.111,0.5537540925457264
2389,hr6302.110,hr5248.111,0.6361952223701614
1001,hr6384.110,hr5248.111,0.512321936132594
1287,hr6418.110,hr5248.111,0.5842962530741097
6143,hr6428.110,hr5248.111,0.6072654486990471
10197,hr6529.110,hr5248.111,0.6138921090132039
5707,hr6593.110,hr5248.111,0.683536331833756
7967,hr6670.110,hr5248.111,0.5968148890217222
3855,hr6724.110,hr5248.111,0.6110942843348213
10349,hr6735.110,hr5248.111,0.7258668711499006
9589,hr6779.110,hr5248.111,0.5860527496613419
10386,hr7029.110,hr5248.111,0.5178795585041536
3417,hr7030.110,hr5248.111,0.6348229851267962
7275,hr777.110,hr5248.111,0.7127829514106792
4511,hr944.110,hr5248.111,0.5120040129422032
10057,hr3079.110,hr5250.111,0.6266342036758084
539,hr5154.110,hr5250.111,0.5614345477070732
4231,hr5742.110,hr5250.111,0.5613640700193977
8327,hr1682.110,hr5255.111,0.8807732546027961
4748,hr3121.110,hr5255.111,0.8822329318736495
5936,hr4050.110,hr5255.111,0.6844983347732578
7155,hr6285.110,hr5255.111,0.6614560382234589
1306,hr6413.110,hr5255.111,0.6957137187163913
2465,hr6965.110,hr5255.111,0.5095451761514038
1654,hr7288.110,hr5255.111,0.6033045913128368
6172,hr921.110,hr5255.111,0.8090921365508672
6184,hr922.110,hr5255.111,0.6778114658302008
121,hr311.110,hr5256.111,0.5314935530802812
5283,hr4088.110,hr5256.111,0.5709197173442564
8676,hr1145.110,hr526.111,0.5583851205410163
11226,hr1270.110,hr526.111,0.5938595524721393
8212,hr1297.110,hr526.111,0.6115113187148724
5917,hr1483.110,hr526.111,0.6777151171242977
6829,hr1625.110,hr526.111,0.5697102880522825
1189,hr1885.110,hr526.111,0.6397420627921218
9141,hr1949.110,hr526.111,0.5530339058937322
4316,hr2998.110,hr526.111,0.9982284551677435
135,hr319.110,hr526.111,0.5902343755971031
9859,hr3335.110,hr526.111,0.5865213027255828
7915,hr3809.110,hr526.111,0.5305074046734638
12508,hr4457.110,hr526.111,0.5074585576009731
9732,hr5279.110,hr526.111,0.6317858031362167
8004,hr6678.110,hr526.111,0.6688807105225081
4659,hr713.110,hr526.111,0.5134151506921361
10318,hr859.110,hr526.111,0.5073198784776677
12669,hr7237.110,hr5260.111,0.7919554742212079
3906,hr193.110,hr5261.111,0.5914271401652096
1366,hr5996.110,hr5261.111,0.9501680883876752
2618,hr3982.110,hr5265.111,0.9991478272910342
11573,hr5515.110,hr5265.111,0.6941030024240519
4493,hr2266.110,hr5268.111,0.664145276633295
11090,hr6076.110,hr527.111,0.9634547713482833
11584,hr4651.110,hr5270.111,0.9509678308241225
1470,hr6640.110,hr5273.111,0.5609937894990844
8857,hr7006.110,hr5273.111,0.5401662743852199
12727,hr109.110,hr5274.111,0.5000455342492972
10432,hr1953.110,hr5275.111,0.9594273731514403
4128,hr2032.110,hr5275.111,0.8380537155004594
11312,hr2987.110,hr5275.111,0.6615920378370089
427,hr3442.110,hr5276.111,0.9953316326828577
1571,hr5032.110,hr5276.111,0.5432530861099233
12123,hr7016.110,hr5276.111,0.5184560677613769
12077,hr1499.110,hr528.111,0.6660182326320478
10749,hr1701.110,hr528.111,0.5334272072146086
7646,hr981.110,hr528.111,0.704765824008821
12102,hr1941.110,hr5283.111,0.5507045736013968
5430,hr3205.110,hr5285.111,0.9929190392613383
12580,hr3409.110,hr5285.111,0.5360862881429539
9504,hr4880.110,hr5285.111,0.7258377462710972
8935,hr601.110,hr5285.111,0.6283301270548871
3350,hr6632.110,hr5285.111,0.68835839150026
3905,hr193.110,hr5286.111,0.5722101941541722
4633,hr2411.110,hr5286.111,0.597485798204914
5768,hr2458.110,hr5286.111,0.5493924715196482
9665,hr2902.110,hr5286.111,0.6893638480650619
10578,hr3483.110,hr5286.111,0.9672486646420391
2935,hr7019.110,hr5286.111,0.7516404427230308
2172,hr1957.110,hr5287.111,0.5755388204595576
5133,hr2784.110,hr5287.111,0.5006464611320433
2410,hr2918.110,hr5287.111,0.6033241149199013
176,hr5861.110,hr5287.111,0.6135649621452332
2398,hr6302.110,hr5287.111,0.5750259515152083
10210,hr6529.110,hr5287.111,0.5457887436549197
5720,hr6593.110,hr5287.111,0.5769413279224861
7981,hr6670.110,hr5287.111,0.6235964862247947
3865,hr6724.110,hr5287.111,0.5171743207965029
10360,hr6735.110,hr5287.111,0.6684939097170982
7286,hr777.110,hr5287.111,0.7727258965295585
2607,hr1583.110,hr5288.111,0.5611416635734362
12648,hr2462.110,hr5288.111,0.7561455616049498
495,hr2766.110,hr5288.111,0.7055048299782996
10404,hr3017.110,hr529.111,0.5353079122825222
3781,hr6853.110,hr529.111,0.7850890375168096
4491,hr2260.110,hr5295.111,0.5890642248313376
10334,hr3276.110,hr53.111,0.9614789229841728
5522,hr813.110,hr530.111,0.9863074090701385
3426,hr7033.110,hr5300.111,0.7324061215867782
3691,hr6518.110,hr5304.111,0.5223239323562798
11311,hr2987.110,hr5305.111,0.523962777599838
9429,hr2596.110,hr5309.111,0.9856319012907488
9029,hr3372.110,hr5309.111,0.5839414095528594
6451,hr136.110,hr531.111,0.6364764702888085
6810,hr1627.110,hr531.111,0.9144001907452294
3949,hr220.110,hr531.111,0.5825922466233362
5780,hr2455.110,hr531.111,0.5168762497812164
2861,hr3046.110,hr531.111,0.5923828978236615
7848,hr5732.110,hr531.111,0.5618099807438307
4924,hr5336.110,hr5310.111,0.526521380521315
419,hr2091.110,hr5311.111,0.7157636239514755
9114,hr1839.110,hr5314.111,0.8214403989044063
10028,hr4574.110,hr5314.111,0.5049447705020639
8903,hr6919.110,hr5317.111,0.8586815332037038
2726,hr2588.110,hr532.111,0.8925622454692835
9043,hr590.110,hr532.111,0.7704902481003169
3156,hr2076.110,hr5320.111,0.512389727183931
10180,hr1356.110,hr5321.111,0.5329959192628734
1440,hr1690.110,hr5321.111,0.5775780177764699
3753,hr5099.110,hr5321.111,0.5007834206632237
646,hr6606.110,hr5321.111,0.6398422254353223
9584,hr6891.110,hr5321.111,0.5613408881186922
263,hr1908.110,hr5322.111,0.6122753272338454
8660,hr2336.110,hr5322.111,0.5259941871837658
11252,hr6362.110,hr5322.111,0.5609774059636928
9957,hr1121.110,hr5323.111,0.6376209805346297
9365,hr2047.110,hr5324.111,0.6580589669705035
12221,hr7010.110,hr5324.111,0.6579667646255952
1591,hr1867.110,hr5325.111,0.6185251305673167
2692,hr2272.110,hr5325.111,0.7025062805569708
5099,hr363.110,hr5325.111,0.5997520339537888
10523,hr5940.110,hr5325.111,0.5249030856905973
11036,hr6104.110,hr5325.111,0.5769988063987941
11506,hr3770.110,hr5328.111,0.5652463243095341
12157,hr3896.110,hr5328.111,0.507302020342937
3772,hr1797.110,hr533.111,0.5478388443331791
10723,hr5085.110,hr533.111,0.5498034872436245
7096,hr4170.110,hr5331.111,0.5032681002429661
10493,hr2632.110,hr5334.111,0.5550607490684261
3372,hr3287.110,hr5334.111,0.516627828524655
8510,hr3682.110,hr5334.111,0.5314886910780687
12848,hr5610.110,hr5334.111,0.6000119404717199
1908,hr6156.110,hr5334.111,0.516007526571058
6495,hr6162.110,hr5334.111,0.6727090410490775
7687,hr7132.110,hr5334.111,0.6612721682405366
7945,hr860.110,hr5334.111,0.5171621219399658
2754,hr6201.110,hr5335.111,0.72972201625051
9763,hr1372.110,hr5336.111,0.5040441113769855
9087,hr2204.110,hr5336.111,0.7120184364993053
11982,hr2449.110,hr5336.111,0.5091421144568036
1343,hr2617.110,hr5336.111,0.5515280748181544
9177,hr3523.110,hr5336.111,0.5321260240306647
5706,hr6597.110,hr5337.111,0.5526511322714284
1970,hr1150.110,hr534.111,0.514453429780623
10624,hr2024.110,hr534.111,0.5007174113279926
3007,hr265.110,hr534.111,0.5392525046606425
4368,hr3244.110,hr534.111,0.5336544116433989
5676,hr3417.110,hr534.111,0.5113700466504182
2912,hr3519.110,hr534.111,0.5100073032561037
4709,hr3654.110,hr534.111,0.5165682215049042
7044,hr473.110,hr534.111,0.5171066767972945
12354,hr5672.110,hr534.111,0.505029765455434
12017,hr5794.110,hr534.111,0.8800615045336488
7811,hr5980.110,hr534.111,0.5318699385916794
11814,hr6396.110,hr534.111,0.5150811576471114
5359,hr7007.110,hr534.111,0.5025354958579722
2258,hr7071.110,hr534.111,0.5370022464452769
1250,hr7104.110,hr534.111,0.5258216627561162
3671,hr7206.110,hr534.111,0.8054607719001369
7338,hr7275.110,hr534.111,0.5410453718245896
8398,hr3177.110,hr5340.111,0.9429540772797691
305,hr5452.110,hr5344.111,0.6042748336184081
308,hr5453.110,hr5344.111,0.6732332096746196
5585,hr1015.110,hr5345.111,0.6991173527149024
687,hr2830.110,hr5346.111,0.5586870327367089
7265,hr3990.110,hr5347.111,0.6107514909732693
7623,hr456.110,hr535.111,0.9765417489745036
661,hr3650.110,hr5350.111,0.8367975267706388
6965,hr5443.110,hr5350.111,0.5176973051397777
5168,hr5834.110,hr5350.111,0.5853252660867871
6029,hr6420.110,hr5350.111,0.5999662765830595
9260,hr1544.110,hr5354.111,0.9495531068285336
2159,hr2210.110,hr5354.111,0.5178840043150048
9915,hr2241.110,hr5354.111,0.5727557860574023
9231,hr2922.110,hr5354.111,0.5073577011760544
9025,hr3373.110,hr5354.111,0.5477177413436848
8772,hr3544.110,hr5354.111,0.5402834132365287
11861,hr4218.110,hr5354.111,0.5463753983652665
890,hr4836.110,hr5354.111,0.583406596514379
4162,hr5562.110,hr5357.111,0.6648607254463111
2174,hr1957.110,hr5358.111,0.612779759039801
1360,hr2758.110,hr5358.111,0.5120675829154596
5137,hr2784.110,hr5358.111,0.508741807798275
2413,hr2918.110,hr5358.111,0.6388516133736808
179,hr5861.110,hr5358.111,0.9159788389813286
2400,hr6302.110,hr5358.111,0.6437510519448498
10215,hr6529.110,hr5358.111,0.5234105600768304
5725,hr6593.110,hr5358.111,0.5909923626337659
7985,hr6670.110,hr5358.111,0.5689418580908384
3868,hr6724.110,hr5358.111,0.5656864058430668
10364,hr6735.110,hr5358.111,0.6432690958313437
3425,hr7030.110,hr5358.111,0.5920148958542063
7291,hr777.110,hr5358.111,0.5983543436935523
4517,hr944.110,hr5358.111,0.5112808652035449
8530,hr2222.110,hr536.111,0.8678984099342931
12736,hr1613.110,hr5365.111,0.612603449408933
5459,hr6344.110,hr5367.111,0.5484723855543178
10443,hr6194.110,hr537.111,0.9735234386197179
9790,hr1596.110,hr5372.111,0.6138593689761807
8034,hr550.110,hr5372.111,0.5889830861171477
8811,hr7004.110,hr5376.111,0.6350913889435066
9973,hr2327.110,hr5379.111,0.522896625893649
12777,hr2126.110,hr538.111,0.6481627606574677
9537,hr431.110,hr538.111,0.5377749498039994
11847,hr1029.110,hr5381.111,0.511810296522256
11610,hr1216.110,hr5381.111,0.5051653828292947
8303,hr3820.110,hr5381.111,0.5212974273495895
8953,hr6985.110,hr5384.111,0.6145551484494237
1547,hr5692.110,hr5386.111,0.7926496382384438
5201,hr5780.110,hr5389.111,0.9831635640347351
6645,hr300.110,hr539.111,0.9871046131197158
10797,hr857.110,hr5393.111,0.5480291152157422
5323,hr7094.110,hr5394.111,0.5032320472644173
12130,hr165.110,hr5396.111,0.7012075568997974
1616,hr4126.110,hr5396.111,0.6555107556284969
1125,hr2504.110,hr5397.111,0.7373158829506936
7031,hr2538.110,hr5397.111,0.7563821961357715
354,hr5630.110,hr5397.111,0.7283836895223407
6385,hr5726.110,hr5397.111,0.5377050841308028
1473,hr6640.110,hr5398.111,0.6776820556908891
8858,hr7006.110,hr5398.111,0.6105297557799089
6011,hr6425.110,hr5399.111,0.5410297804631496
9675,hr2907.110,hr54.111,0.9921427852966122
9944,hr1740.110,hr540.111,0.5574821431026838
8228,hr2968.110,hr540.111,0.8949174157819235
10895,hr3030.110,hr540.111,0.574338242523988
8357,hr3350.110,hr5402.111,0.9857648308192768
7965,hr865.110,hr5402.111,0.5738685281194547
1966,hr1150.110,hr5406.111,0.5550712338074306
10620,hr2024.110,hr5406.111,0.5720037481810453
3003,hr265.110,hr5406.111,0.5652020048898092
4364,hr3244.110,hr5406.111,0.5742668762944105
5672,hr3417.110,hr5406.111,0.5778403271281325
2908,hr3519.110,hr5406.111,0.568551605222802
2359,hr3538.110,hr5406.111,0.5059927833537103
6942,hr515.110,hr5406.111,0.6050730440019108
8843,hr5235.110,hr5406.111,0.5145371417312066
12332,hr5672.110,hr5406.111,0.5369834794141488
8469,hr572.110,hr5406.111,0.5836434857790228
12007,hr5794.110,hr5406.111,0.5039237220126537
7806,hr5980.110,hr5406.111,0.5879145572366933
11810,hr6396.110,hr5406.111,0.5478034042913111
5355,hr7007.110,hr5406.111,0.533500140825305
1246,hr7104.110,hr5406.111,0.5341675636768536
960,hr7203.110,hr5406.111,0.5021451610332611
3668,hr7206.110,hr5406.111,0.5014744349548232
7334,hr7275.110,hr5406.111,0.5768295235091405
5549,hr905.110,hr5406.111,0.6427843536969049
1950,hr1150.110,hr5407.111,0.6705052710284002
6457,hr135.110,hr5407.111,0.5298848450739063
5615,hr1548.110,hr5407.111,0.5084032531284671
1413,hr1695.110,hr5407.111,0.5805201609255926
3251,hr1754.110,hr5407.111,0.5564008209606844
9454,hr1819.110,hr5407.111,0.5443303339270187
10603,hr2024.110,hr5407.111,0.6954678489476196
4138,hr2030.110,hr5407.111,0.5446812661059308
1836,hr2094.110,hr5407.111,0.5457663356973008
10871,hr230.110,hr5407.111,0.5352443353150461
4614,hr2416.110,hr5407.111,0.5672001845859125
1877,hr2544.110,hr5407.111,0.526052059908007
2980,hr265.110,hr5407.111,0.6834241033315961
3470,hr2822.110,hr5407.111,0.5517118246853961
4347,hr3244.110,hr5407.111,0.6950511974134558
7495,hr3398.110,hr5407.111,0.5672086672927837
5656,hr3417.110,hr5407.111,0.6848055872361186
3636,hr3495.110,hr5407.111,0.6031541162875964
11922,hr351.110,hr5407.111,0.5315546266866128
2919,hr3519.110,hr5407.111,0.6894217439549297
2368,hr3538.110,hr5407.111,0.6109429781202408
6885,hr3666.110,hr5407.111,0.5613703742687576
3724,hr3724.110,hr5407.111,0.5694328668064268
6782,hr3844.110,hr5407.111,0.5206232505755852
12559,hr4239.110,hr5407.111,0.5868838548759797
13,hr489.110,hr5407.111,0.5578076859556368
6943,hr515.110,hr5407.111,0.6194353725928392
8852,hr5235.110,hr5407.111,0.6247939183191743
7556,hr533.110,hr5407.111,0.5831058035209553
7606,hr537.110,hr5407.111,0.519825328120014
12327,hr5672.110,hr5407.111,0.6476794015683192
8451,hr572.110,hr5407.111,0.7072899202792927
11172,hr5755.110,hr5407.111,0.5780473043191094
12004,hr5794.110,hr5407.111,0.6213485264152248
7789,hr5980.110,hr5407.111,0.7114959290539761
11049,hr6072.110,hr5407.111,0.5698294946880222
3181,hr6171.110,hr5407.111,0.5478707653784474
11820,hr6396.110,hr5407.111,0.6663433072901553
5572,hr6540.110,hr5407.111,0.5050060127762431
10004,hr6714.110,hr5407.111,0.5381650582768541
12405,hr6808.110,hr5407.111,0.5129262756859426
5332,hr7007.110,hr5407.111,0.6456820868840936
10824,hr7049.110,hr5407.111,0.5759685649160168
2250,hr7071.110,hr5407.111,0.5196150826845756
1223,hr7104.110,hr5407.111,0.6472531866519549
969,hr7203.110,hr5407.111,0.6104303294495109
3654,hr7206.110,hr5407.111,0.6089957858392273
5419,hr7258.110,hr5407.111,0.5035400973267675
7311,hr7275.110,hr5407.111,0.6962629694212041
6200,hr882.110,hr5407.111,0.5024752639462591
5546,hr905.110,hr5407.111,0.5845211913599041
7989,hr6677.110,hr541.111,0.8541370528376897
9781,hr28.110,hr5413.111,0.5541354338419765
1702,hr7282.110,hr5416.111,0.578165474810296
6400,hr5721.110,hr5417.111,0.6155075812322693
234,hr5884.110,hr5419.111,0.9122814573814572
11832,hr1535.110,hr542.111,0.5535934081263787
12245,hr2147.110,hr542.111,0.5165476749347748
8391,hr3171.110,hr542.111,0.8543218844810441
3832,hr3269.110,hr542.111,0.6143398905538019
5035,hr3963.110,hr542.111,0.6436268646671922
5609,hr1012.110,hr5421.111,0.8919887210298141
222,hr2351.110,hr5421.111,0.5399662143882761
2423,hr241.110,hr5421.111,0.9122046651377659
3523,hr2626.110,hr5421.111,0.641536083783109
6314,hr324.110,hr5421.111,0.9072661851631827
5993,hr3888.110,hr5421.111,0.5246465860734674
4962,hr4460.110,hr5421.111,0.7214317633986722
7001,hr5449.110,hr5421.111,0.5549775775978395
3076,hr5918.110,hr5421.111,0.6197893758662214
10145,hr5923.110,hr5421.111,0.8069900293597881
4024,hr5955.110,hr5421.111,0.8875815525170655
11077,hr6071.110,hr5421.111,0.5310024843217623
12182,hr6110.110,hr5421.111,0.6057926082742924
2303,hr6210.110,hr5421.111,0.6207050166077052
7168,hr6280.110,hr5421.111,0.5168030843346378
12609,hr6582.110,hr5421.111,0.5376232431641927
8163,hr6699.110,hr5421.111,0.6420126588762476
8969,hr6983.110,hr5421.111,0.5029917402240279
