113,112,similarity
hr1456.113,hr6065.112,0.670002097
hr1458.113,hr6318.112,0.651121937
hr146.113,hr3760.112,0.721251661
hr1460.113,hr2942.112,0.588048018
hr1460.113,hr2993.112,0.762739824
hr1461.113,hr3098.112,0.500422813
hr1462.113,hr6047.112,0.545343712
hr1462.113,hr6545.112,0.533049478
hr1465.113,hr4096.112,0.859040587
hr1466.113,hr1106.112,0.870080132
hr1466.113,hr6505.112,0.505678557
hr1468.113,hr1136.112,0.564277582
hr1468.113,hr4257.112,0.639653856
hr1468.113,hr4263.112,0.72930769
hr1469.113,hr424.112,0.666026791
hr147.113,hr177.112,0.65741649
hr147.113,hr6279.112,0.539918811
hr1471.113,hr6090.112,0.520934942
hr1471.113,hr6440.112,0.867013503
hr1472.113,hr1683.112,0.519936745
hr1473.113,hr816.112,0.606659784
hr1474.113,hr6704.112,0.603924614
hr1476.113,hr1576.112,0.788974452
hr1477.113,hr1753.112,0.781285271
hr148.113,hr4010.112,0.821998814
hr1484.113,hr5730.112,0.837058495
hr1485.113,hr1026.112,0.552878245
hr1485.113,hr1309.112,0.539033305
hr1485.113,hr435.112,0.50523904
hr1485.113,hr5652.112,0.528050643
hr1488.113,hr6445.112,0.701499815
hr1489.113,hr4090.112,0.743116056
hr149.113,hr1908.112,0.503008475
hr149.113,hr2402.112,0.66658878
hr149.113,hr2605.112,0.641619084
hr1492.113,hr182.112,0.63782412
hr1492.113,hr2015.112,0.584343047
hr1492.113,hr2506.112,0.595605881
hr1492.113,hr2623.112,0.540580432
hr1492.113,hr2680.112,0.544311271
hr1492.113,hr294.112,0.521827905
hr1492.113,hr3095.112,0.666064432
hr1492.113,hr3493.112,0.548235431
hr1492.113,hr3846.112,0.506623487
hr1492.113,hr4291.112,0.668324214
hr1492.113,hr606.112,0.512942268
hr1492.113,hr623.112,0.537146294
hr1492.113,hr6263.112,0.602375428
hr1492.113,hr6315.112,0.543884098
hr1492.113,hr6505.112,0.529714466
hr1492.113,hr6539.112,0.570995829
hr1492.113,hr720.112,0.581324846
hr1492.113,hr744.112,0.650448473
hr1492.113,hr779.112,0.574210032
hr1493.113,hr3862.112,0.738955014
hr1495.113,hr2877.112,0.59975215
hr1497.113,hr290.112,0.69010997
hr1499.113,hr3733.112,0.547796423
hr15.113,hr2161.112,0.533866562
hr150.113,hr4399.112,0.659586462
hr1500.113,hr576.112,0.806584773
hr1503.113,hr6418.112,0.723606454
hr1504.113,hr4129.112,0.810245498
hr1505.113,hr1193.112,0.755940053
hr1506.113,hr3974.112,0.79236084
hr1507.113,hr1386.112,0.778939867
hr1509.113,hr2006.112,0.566107508
hr1509.113,hr2007.112,0.657972808
hr1509.113,hr2700.112,0.608388302
hr1509.113,hr5195.112,0.842810195
hr1509.113,hr6084.112,0.627055929
hr151.113,hr2913.112,0.60225766
hr151.113,hr3480.112,0.635397663
hr1510.113,hr530.112,0.517677445
hr1513.113,hr1335.112,0.633171434
hr1514.113,hr4113.112,0.547808278
hr1514.113,hr6376.112,0.859065046
hr1515.113,hr2144.112,0.817076459
hr1516.113,hr3695.112,0.651731028
hr1517.113,hr219.112,0.524568302
hr1517.113,hr234.112,0.799632343
hr1518.113,hr6388.112,0.811547551
hr1519.113,hr259.112,0.728413793
hr1519.113,hr354.112,0.658117947
hr152.113,hr3671.112,0.580848212
hr1521.113,hr5880.112,0.521353031
hr1522.113,hr6487.112,0.887474294
hr1524.113,hr487.112,0.644176449
hr1524.113,hr6217.112,0.780573852
hr1526.113,hr6009.112,0.538907937
hr1526.113,hr6089.112,0.512790007
hr1527.113,hr5719.112,0.649458357
hr153.113,hr1854.112,0.550155632
hr153.113,hr28.112,0.882467969
hr1531.113,hr105.112,0.632720021
hr1531.113,hr1050.112,0.532666565
hr1531.113,hr111.112,0.835232372
hr1531.113,hr299.112,0.5968808
hr1531.113,hr3000.112,0.634974727
hr1531.113,hr364.112,0.580618815
hr1531.113,hr3682.112,0.609990221
hr1531.113,hr397.112,0.581994725
hr1531.113,hr4242.112,0.604471168
hr1531.113,hr6299.112,0.543796696
hr1533.113,hr1696.112,0.845849044
hr1535.113,hr4005.112,0.726756413
hr1538.113,hr4394.112,0.814526098
hr1539.113,hr3025.112,0.676176649
hr154.113,hr2477.112,0.766111817
hr1540.113,hr3910.112,0.504858534
hr1540.113,hr6689.112,0.827882974
hr1540.113,hr917.112,0.505669932
hr1542.113,hr2764.112,0.801060579
hr1542.113,hr3116.112,0.500517128
hr1543.113,hr2957.112,0.71056008
hr1544.113,hr4361.112,0.672710907
hr1545.113,hr1465.112,0.59876559
hr1545.113,hr4339.112,0.563630732
hr1548.113,hr1599.112,0.537216132
hr1548.113,hr205.112,0.539686521
hr1548.113,hr2362.112,0.512153847
hr1548.113,hr2444.112,0.521823061
hr1548.113,hr3973.112,0.814707002
hr155.113,hr1001.112,0.822146227
hr155.113,hr239.112,0.691126504
hr1551.113,hr1588.112,0.862200496
hr1552.113,hr3819.112,0.802804639
hr1553.113,hr3461.112,0.828815465
hr1554.113,hr2669.112,0.687249025
hr1555.113,hr62.112,0.810129567
hr1556.113,hr6109.112,0.65942316
hr1556.113,hr64.112,0.827542954
hr1557.113,hr3786.112,0.746246451
hr1558.113,hr2676.112,0.734018161
hr156.113,hr29.112,0.65931555
hr1562.113,hr6373.112,0.73411549
hr1563.113,hr3395.112,0.724075987
hr1566.113,hr6139.112,0.747059775
hr1568.113,hr1631.112,0.806023523
hr1569.113,hr3308.112,0.596647966
hr157.113,hr2474.112,0.849326055
hr157.113,hr2475.112,0.56890619
hr1571.113,hr1541.112,0.55465981
hr1571.113,hr2214.112,0.615257303
hr1571.113,hr3099.112,0.759796645
hr1571.113,hr6410.112,0.72921034
hr1573.113,hr2699.112,0.553311085
hr1575.113,hr847.112,0.751707291
hr1576.113,hr1638.112,0.765918254
hr1579.113,hr3313.112,0.566935066
hr1579.113,hr6411.112,0.708772303
hr158.113,hr2474.112,0.520820239
hr158.113,hr2475.112,0.821698731
hr1583.113,hr1007.112,0.757382284
hr1584.113,hr6003.112,0.791053746
hr1585.113,hr456.112,0.611768424
hr1585.113,hr539.112,0.501188691
hr1585.113,hr776.112,0.799979408
hr1586.113,hr4182.112,0.843939088
hr1588.113,hr2190.112,0.827404961
hr159.113,hr2473.112,0.679825718
hr1590.113,hr1176.112,0.717407851
hr1591.113,hr2671.112,0.816700035
hr1593.113,hr1517.112,0.593581243
hr1593.113,hr1529.112,0.697479615
hr1593.113,hr1709.112,0.531403971
hr1593.113,hr3435.112,0.865292665
hr1595.113,hr1964.112,0.557926841
hr1595.113,hr2663.112,0.606628871
hr1595.113,hr3741.112,0.516670137
hr1596.113,hr4159.112,0.808292226
hr1597.113,hr878.112,0.727117366
hr1598.113,hr2985.112,0.827852212
hr1599.113,hr4467.112,0.798208791
hr1599.113,hr536.112,0.559552998
hr160.113,hr70.112,0.694586725
hr1600.113,hr1599.112,0.536107291
hr1600.113,hr2380.112,0.907237455
hr1602.113,hr1992.112,0.855197619
hr1603.113,hr4217.112,0.92278033
hr1604.113,hr4233.112,0.810441139
hr1606.113,hr3107.112,0.808366908
hr1606.113,hr6098.112,0.561385078
hr1607.113,hr4948.112,0.844405204
hr1607.113,hr6228.112,0.675161045
hr1607.113,hr6233.112,0.80606996
hr1608.113,hr6514.112,0.61764731
hr1609.113,hr1199.112,0.850242121
hr161.113,hr2476.112,0.618369896
hr1610.113,hr2675.112,0.851631821
hr1611.113,hr6231.112,0.777597585
hr1614.113,hr1180.112,0.520944241
hr1614.113,hr3885.112,0.77853625
hr1616.113,hr4017.112,0.552503803
hr1617.113,hr2828.112,0.551138655
hr1617.113,hr2914.112,0.743113448
hr1617.113,hr3638.112,0.600770808
hr1618.113,hr2515.112,0.651572753
hr1619.113,hr610.112,0.667686395
hr162.113,hr6498.112,0.892417693
hr1620.113,hr3046.112,0.677482604
hr1622.113,hr1657.112,0.600102565
hr1622.113,hr2921.112,0.599548061
hr1622.113,hr3007.112,0.600048126
hr1622.113,hr3137.112,0.557663799
hr1622.113,hr3184.112,0.873153927
hr1622.113,hr3893.112,0.583747947
hr1622.113,hr5829.112,0.51591667
hr1622.113,hr5835.112,0.513077948
hr1624.113,hr1637.112,0.706870362
hr1625.113,hr4166.112,0.876420063
hr1627.113,hr6204.112,0.848262988
hr1628.113,hr567.112,0.789342719
hr1629.113,hr2394.112,0.756200309
hr163.113,hr977.112,0.740504461
hr1630.113,hr1916.112,0.931397689
hr1630.113,hr3334.112,0.508037932
hr1633.113,hr4976.112,0.796300262
hr1634.113,hr1004.112,0.767890447
hr1634.113,hr436.112,0.527574572
hr1635.113,hr182.112,0.652126013
hr1635.113,hr2015.112,0.610713164
hr1635.113,hr2506.112,0.596242453
hr1635.113,hr2623.112,0.513108771
hr1635.113,hr2680.112,0.548022206
hr1635.113,hr294.112,0.539115763
hr1635.113,hr3095.112,0.693158418
hr1635.113,hr3309.112,0.504214195
hr1635.113,hr3493.112,0.57355987
hr1635.113,hr3846.112,0.522630082
hr1635.113,hr4291.112,0.684936891
hr1635.113,hr606.112,0.539535364
hr1635.113,hr623.112,0.520124218
hr1635.113,hr6263.112,0.640110433
hr1635.113,hr6315.112,0.547081876
hr1635.113,hr6505.112,0.552728494
hr1635.113,hr6539.112,0.594749504
hr1635.113,hr720.112,0.575875969
hr1635.113,hr744.112,0.672342501
hr1635.113,hr779.112,0.592382914
hr164.113,hr6576.112,0.562308284
hr1641.113,hr4183.112,0.66722876
hr1645.113,hr1490.112,0.681452221
hr1647.113,hr4162.112,0.856649823
hr1647.113,hr4328.112,0.858167236
hr1648.113,hr190.112,0.751391187
hr1648.113,hr6409.112,0.517702863
hr1649.113,hr190.112,0.571937111
hr1649.113,hr503.112,0.860295658
hr1649.113,hr6409.112,0.680811745
hr165.113,hr6367.112,0.807928402
hr1650.113,hr1334.112,0.809276716
hr1651.113,hr6343.112,0.707910268
hr1652.113,hr998.112,0.753024319
hr1653.113,hr2527.112,0.523438619
hr1653.113,hr4104.112,0.777290402
hr1653.113,hr497.112,0.520012742
hr1653.113,hr6571.112,0.501665546
hr1654.113,hr114.112,0.618711726
hr1654.113,hr3082.112,0.539945994
hr1654.113,hr3577.112,0.62130656
hr1654.113,hr3669.112,0.653708492
hr1655.113,hr6594.112,0.618084589
hr1655.113,hr702.112,0.813302454
hr1656.113,hr1465.112,0.62772012
hr1656.113,hr4339.112,0.704511419
hr1658.113,hr3040.112,0.874331896
hr166.113,hr3057.112,0.575599974
hr166.113,hr5708.112,0.831820997
hr166.113,hr6642.112,0.667662609
hr166.113,hr6656.112,0.653049529
hr1660.113,hr538.112,0.544111233
hr1661.113,hr3622.112,0.859033538
hr1661.113,hr3705.112,0.70530983
hr1661.113,hr3790.112,0.887241448
hr1663.113,hr3889.112,0.721724712
hr1664.113,hr1772.112,0.636426332
hr1664.113,hr2575.112,0.597393265
hr1665.113,hr2129.112,0.713813728
hr1666.113,hr1200.112,0.523689225
hr1666.113,hr2954.112,0.561919471
hr1666.113,hr6157.112,0.844640002
hr1669.113,hr1209.112,0.548897271
hr1669.113,hr762.112,0.535739032
hr167.113,hr124.112,0.578588406
hr167.113,hr236.112,0.584072008
hr1670.113,hr1209.112,0.596082538
hr1670.113,hr284.112,0.528885145
hr1670.113,hr287.112,0.550055608
hr1670.113,hr4145.112,0.545267356
hr1670.113,hr762.112,0.569223953
hr1674.113,hr1956.112,0.559673079
hr1674.113,hr6074.112,0.705093487
hr1675.113,hr6162.112,0.798921822
hr1677.113,hr1990.112,0.544793662
hr1677.113,hr5907.112,0.795192933
hr1677.113,hr5988.112,0.555026693
hr1678.113,hr6170.112,0.567579839
hr168.113,hr3137.112,0.857274084
hr168.113,hr3184.112,0.508334607
hr1681.113,hr2038.112,0.801502432
hr1682.113,hr5157.112,0.652617135
hr1683.113,hr4267.112,0.536662961
hr1685.113,hr2163.112,0.681545234
hr1686.113,hr1628.112,0.806217309
hr169.113,hr129.112,0.765629452
hr1692.113,hr4169.112,0.771169579
hr1694.113,hr6637.112,0.727241275
hr1696.113,hr6437.112,0.510419459
hr1697.113,hr2491.112,0.786265941
hr1697.113,hr879.112,0.784392942
hr1698.113,hr669.112,0.507996121
hr1699.113,hr3553.112,0.662365021
hr1699.113,hr3554.112,0.643006394
hr1699.113,hr520.112,0.614796643
hr1699.113,hr521.112,0.533942966
hr170.113,hr128.112,0.816833637
hr1700.113,hr1694.112,0.839647708
hr1704.113,hr6177.112,0.590903893
hr1708.113,hr2697.112,0.925751152
hr1708.113,hr4502.112,0.514404885
hr1708.113,hr4503.112,0.502003678
hr1708.113,hr4891.112,0.527459864
hr1708.113,hr4892.112,0.540639554
hr1708.113,hr4897.112,0.603359562
hr1708.113,hr4898.112,0.61549578
hr1708.113,hr4926.112,0.512648471
hr1708.113,hr4929.112,0.512648471
hr1708.113,hr4992.112,0.627550176
hr1708.113,hr4993.112,0.627550176
hr1708.113,hr4994.112,0.62134898
hr1708.113,hr4995.112,0.621519277
hr1708.113,hr5175.112,0.576400708
hr1708.113,hr5176.112,0.539589117
hr1708.113,hr5330.112,0.660504061
hr1708.113,hr5423.112,0.625086465
hr1708.113,hr5425.112,0.626042425
hr1708.113,hr5426.112,0.601050501
hr1708.113,hr5427.112,0.689534393
hr1708.113,hr5428.112,0.69395975
hr1708.113,hr5429.112,0.592391921
hr1708.113,hr5430.112,0.63314192
hr1708.113,hr5431.112,0.543541375
hr1708.113,hr5432.112,0.519238492
hr1708.113,hr5559.112,0.620114593
hr1708.113,hr5560.112,0.608562426
hr1708.113,hr5561.112,0.615117552
hr1708.113,hr5564.112,0.62528337
hr1709.113,hr3054.112,0.715743488
hr171.113,hr664.112,0.7539949
hr1710.113,hr3056.112,0.750517326
hr1711.113,hr1797.112,0.728668274
hr1712.113,hr1182.112,0.535061996
hr1712.113,hr1618.112,0.532198139
hr1712.113,hr363.112,0.899520347
hr1712.113,hr3644.112,0.545283932
hr1712.113,hr3733.112,0.792894445
hr1712.113,hr3841.112,0.698891032
hr1712.113,hr4172.112,0.554437214
hr1712.113,hr5940.112,0.535739554
hr1712.113,hr6366.112,0.890633175
hr1712.113,hr6428.112,0.649288789
hr1712.113,hr695.112,0.549785166
hr1713.113,hr1630.112,0.872748681
hr1714.113,hr2559.112,0.531388593
hr1714.113,hr4079.112,0.508673128
hr1714.113,hr5861.112,0.817067783
hr1714.113,hr6381.112,0.514854493
hr1714.113,hr806.112,0.518169288
hr1715.113,hr10.112,0.561771451
hr1715.113,hr1155.112,0.696032446
hr1715.113,hr4116.112,0.500953864
hr1715.113,hr6333.112,0.538744748
hr1715.113,hr6452.112,0.503815756
hr1716.113,hr2410.112,0.613715855
hr1716.113,hr4170.112,0.67615301
hr1716.113,hr6674.112,0.829934895
hr1717.113,hr6490.112,0.847043557
hr1719.113,hr3693.112,0.51618586
hr1719.113,hr3694.112,0.562930823
hr172.113,hr671.112,0.620945818
hr1720.113,hr3092.112,0.774719041
hr1722.113,hr4298.112,0.769196321
hr1723.113,hr1124.112,0.889671334
hr1723.113,hr6535.112,0.716706217
hr1725.113,hr4315.112,0.664036761
hr1727.113,hr3236.112,0.631222144
hr173.113,hr669.112,0.636652267
hr1730.113,hr1002.112,0.571468677
hr1730.113,hr3481.112,0.501790826
hr1730.113,hr3629.112,0.521554611
hr1730.113,hr4247.112,0.861091746
hr1730.113,hr6377.112,0.530082486
hr1731.113,hr3798.112,0.791219199
hr1732.113,hr2730.112,0.76787894
hr1732.113,hr2830.112,0.539774834
hr1732.113,hr3589.112,0.593528702
hr1733.113,hr1200.112,0.529792022
hr1733.113,hr1409.112,0.544845742
hr1733.113,hr3586.112,0.795299156
hr1733.113,hr5.112,0.533770897
hr1733.113,hr6389.112,0.516720401
hr1734.113,hr2517.112,0.81489696
hr1736.113,hr1090.112,0.505925951
hr1736.113,hr2098.112,0.505357889
hr1736.113,hr3535.112,0.529754802
hr1736.113,hr4113.112,0.581832736
hr1736.113,hr6376.112,0.539518971
hr1736.113,hr778.112,0.5307395
hr1737.113,hr110.112,0.70146373
hr1738.113,hr2624.112,0.527364784
hr1738.113,hr6522.112,0.703726415
hr174.113,hr3348.112,0.551963388
hr1740.113,hr2376.112,0.552242019
hr1740.113,hr2951.112,0.800667414
hr1741.113,hr3062.112,0.848734282
hr1741.113,hr3111.112,0.715490265
hr1741.113,hr6083.112,0.518263739
hr1743.113,hr492.112,0.598504126
hr1745.113,hr1373.112,0.760847785
hr1746.113,hr2153.112,0.776287035
hr1748.113,hr6419.112,0.53749478
hr1749.113,hr1016.112,0.562909917
hr1749.113,hr3507.112,0.552508155
hr1749.113,hr3771.112,0.519112642
hr175.113,hr6322.112,0.808342038
hr1751.113,hr2364.112,0.892489333
hr1751.113,hr3485.112,0.510432213
hr1752.113,hr4333.112,0.539886295
hr1754.113,hr3733.112,0.541723105
hr1754.113,hr3841.112,0.514628008
hr1754.113,hr5940.112,0.884154233
hr1755.113,hr1397.112,0.682239559
hr1758.113,hr2183.112,0.519748171
hr176.113,hr3481.112,0.702324268
hr1760.113,hr1293.112,0.602668151
hr1760.113,hr1466.112,0.522859431
hr1760.113,hr1557.112,0.529214237
hr1760.113,hr1796.112,0.519555591
hr1760.113,hr1842.112,0.734375647
hr1760.113,hr1932.112,0.552764793
hr1760.113,hr3017.112,0.506558364
hr1760.113,hr3692.112,0.894250645
hr1760.113,hr3823.112,0.630410545
hr1760.113,hr5869.112,0.632444863
hr1762.113,hr114.112,0.63785626
hr1762.113,hr3082.112,0.553422477
hr1762.113,hr3577.112,0.63867131
hr1762.113,hr3669.112,0.641569137
hr1763.113,hr1704.112,0.705043792
hr1767.113,hr2086.112,0.847935889
hr177.113,hr177.112,0.599369162
hr177.113,hr6279.112,0.617879549
hr1771.113,hr1321.112,0.531227615
hr1772.113,hr2164.112,0.707574892
hr1772.113,hr2885.112,0.769353658
hr1772.113,hr483.112,0.624131996
hr1772.113,hr98.112,0.539472367
hr1773.113,hr2847.112,0.753368507
hr1773.113,hr2895.112,0.516646075
hr1774.113,hr2875.112,0.700893129
hr1775.113,hr1373.112,0.63502614
hr1776.113,hr6286.112,0.773099633
hr1777.113,hr4221.112,0.718608626
hr1778.113,hr6292.112,0.553848242
hr1779.113,hr3849.112,0.569786701
hr178.113,hr2913.112,0.581779993
hr178.113,hr3480.112,0.619487122
hr1782.113,hr1229.112,0.512605402
hr1782.113,hr1372.112,0.550923518
hr1782.113,hr2173.112,0.506481745
hr1782.113,hr2983.112,0.513890593
hr1782.113,hr3410.112,0.590301462
hr1782.113,hr3882.112,0.700580098
hr1782.113,hr4480.112,0.506423637
hr1783.113,hr6481.112,0.784560877
hr1784.113,hr1475.112,0.817583414
hr1784.113,hr6460.112,0.584522564
hr1785.113,hr2037.112,0.72711064
hr1785.113,hr2378.112,0.63994174
hr1785.113,hr2448.112,0.711478914
hr1785.113,hr4099.112,0.650714091
hr1785.113,hr4148.112,0.686203822
hr1785.113,hr486.112,0.622884657
hr1786.113,hr1379.112,0.516967495
hr1786.113,hr3272.112,0.730062518
hr1786.113,hr3479.112,0.674526148
hr1788.113,hr3074.112,0.683953625
hr179.113,hr3351.112,0.788822278
hr179.113,hr465.112,0.518368077
hr1790.113,hr2729.112,0.77035718
hr1791.113,hr5997.112,0.728737228
hr1793.113,hr6644.112,0.713172218
hr1794.113,hr6600.112,0.796786516
hr1797.113,hr3803.112,0.778836552
hr1798.113,hr1809.112,0.757181133
hr1798.113,hr4818.112,0.829644306
hr1798.113,hr5909.112,0.54228617
hr1799.113,hr1241.112,0.574308248
hr1799.113,hr3377.112,0.524391744
hr1799.113,hr4267.112,0.505806607
hr180.113,hr365.112,0.854886762
hr1800.113,hr5929.112,0.838749088
hr1801.113,hr2746.112,0.692964477
hr1802.113,hr3464.112,0.75074219
hr1803.113,hr27.112,0.795650197
hr1807.113,hr2095.112,0.748330035
hr1808.113,hr2922.112,0.505305793
hr1808.113,hr2984.112,0.860363622
hr1808.113,hr3222.112,0.507707915
hr1808.113,hr3377.112,0.528436899
hr1808.113,hr41.112,0.514892958
hr181.113,hr6636.112,0.678192978
hr1810.113,hr2027.112,0.530079697
hr1810.113,hr2154.112,0.757313638
hr1810.113,hr2155.112,0.609185602
hr1810.113,hr2156.112,0.605516369
hr1810.113,hr4311.112,0.577309114
hr1810.113,hr6354.112,0.682788965
hr1810.113,hr6425.112,0.563084769
hr1814.113,hr6597.112,0.681353077
hr1815.113,hr2810.112,0.680608824
hr1817.113,hr1703.112,0.706461172
hr1818.113,hr39.112,0.510554809
hr1818.113,hr990.112,0.674278408
hr1818.113,hr991.112,0.809917312
hr1819.113,hr990.112,0.620709272
hr1819.113,hr991.112,0.627674981
hr182.113,hr4350.112,0.620502941
hr1820.113,hr1664.112,0.729491809
hr1821.113,hr2187.112,0.724124945
hr1821.113,hr876.112,0.866707643
hr1822.113,hr3132.112,0.537219102
hr1825.113,hr2834.112,0.805156503
hr1825.113,hr4089.112,0.751106353
hr1825.113,hr6086.112,0.547044145
hr1828.113,hr1348.112,0.776439677
hr1828.113,hr2034.112,0.687623834
hr1829.113,hr2018.112,0.628000839
hr183.113,hr1647.112,0.514018245
hr183.113,hr198.112,0.84472865
hr183.113,hr2074.112,0.541570921
hr1830.113,hr3067.112,0.798495682
hr1832.113,hr4312.112,0.748922244
hr1834.113,hr182.112,0.522187123
hr1834.113,hr2015.112,0.503332127
hr1834.113,hr3095.112,0.554283604
hr1834.113,hr4291.112,0.548000774
hr1834.113,hr744.112,0.529395252
hr1835.113,hr1718.112,0.662781824
hr1836.113,hr4154.112,0.598151368
hr1836.113,hr4271.112,0.537671825
hr1836.113,hr4970.112,0.534794699
hr1836.113,hr4982.112,0.531304476
hr1837.113,hr1375.112,0.649600998
hr184.113,hr2866.112,0.780054485
hr1840.113,hr6316.112,0.675184127
hr1841.113,hr439.112,0.745263265
hr1842.113,hr4740.112,0.534836744
hr1842.113,hr5747.112,0.592925365
hr1843.113,hr3053.112,0.834963004
hr1843.113,hr6138.112,0.634283231
hr1844.113,hr1873.112,0.715897521
hr1845.113,hr2565.112,0.529564602
hr1845.113,hr2617.112,0.867875606
hr1845.113,hr3989.112,0.584167656
hr1845.113,hr3990.112,0.554658105
hr1845.113,hr778.112,0.505487888
hr1847.113,hr6339.112,0.606128725
hr1849.113,hr5977.112,0.517960962
hr185.113,hr6633.112,0.603895621
hr1850.113,hr5963.112,0.836163525
hr1851.113,hr3522.112,0.730175984
hr1852.113,hr6339.112,0.602156473
hr1853.113,hr5979.112,0.632893331
hr1854.113,hr1138.112,0.670047339
hr1854.113,hr1295.112,0.501159855
hr1854.113,hr3169.112,0.688549735
hr1854.113,hr3405.112,0.922664773
hr1854.113,hr3535.112,0.608049306
hr1854.113,hr3989.112,0.587891629
hr1854.113,hr3990.112,0.563829427
hr1854.113,hr471.112,0.532734042
hr1854.113,hr667.112,0.571058246
hr1854.113,hr778.112,0.716791807
hr1857.113,hr2229.112,0.818690721
hr1857.113,hr3169.112,0.515303474
hr1857.113,hr3989.112,0.546490429
hr1857.113,hr3990.112,0.524060383
hr1857.113,hr778.112,0.521847672
hr1858.113,hr3108.112,0.610640354
hr1859.113,hr6542.112,0.51290301
hr186.113,hr406.112,0.808097646
hr1860.113,hr1823.112,0.680360413
hr1862.113,hr6105.112,0.778237228
hr1868.113,hr3575.112,0.786834898
hr1869.113,hr114.112,0.593846754
hr1869.113,hr3082.112,0.514250006
hr1869.113,hr3577.112,0.63238049
hr1869.113,hr3669.112,0.598201925
hr187.113,hr2027.112,0.503113209
hr187.113,hr2154.112,0.582815393
hr187.113,hr2155.112,0.645420317
hr187.113,hr2156.112,0.641532836
hr187.113,hr4311.112,0.761918707
hr187.113,hr6354.112,0.723001704
hr187.113,hr6425.112,0.579462378
hr1870.113,hr3521.112,0.694068525
hr1871.113,hr3578.112,0.760747766
hr1872.113,hr3414.112,0.837084084
hr1872.113,hr3581.112,0.896615143
hr1872.113,hr3844.112,0.800821004
hr1873.113,hr3579.112,0.744610597
hr1874.113,hr3582.112,0.673989746
hr1874.113,hr4825.112,0.515054272
hr1875.113,hr2437.112,0.892340325
hr1875.113,hr3821.112,0.582901719
hr1877.113,hr3145.112,0.745481195
hr1877.113,hr6249.112,0.525395727
hr1878.113,hr2069.112,0.875113356
hr1879.113,hr2367.112,0.718383561
hr188.113,hr494.112,0.862417723
hr1881.113,hr1023.112,0.589601678
hr1881.113,hr1287.112,0.699587126
hr1881.113,hr1682.112,0.626197494
hr1881.113,hr1777.112,0.531138901
hr1881.113,hr3302.112,0.512446593
hr1881.113,hr3400.112,0.515867037
hr1881.113,hr3407.112,0.619684546
hr1881.113,hr3487.112,0.547044265
hr1881.113,hr4301.112,0.553138122
